18:29:12.498 ;La;66.20;HC;67;TF;53;
18:29:12.582 ;La;69.30;HC;72;TF;53;
18:29:12.666 ;La;69.90;HC;70;TF;53;
18:29:12.757 ;La;71.30;HC;78;TF;53;
18:29:12.837 ;La;71.60;HC;64;TF;53;
18:29:12.912 ;La;69.90;HC;64;TF;53;
18:29:13.005 ;La;67.90;HC;75;TF;53;
18:29:13.086 ;La;66.80;HC;71;TF;61;
18:29:13.161 ;La;61.60;HC;64;TF;61;
18:29:13.272 ;La;56.10;HC;44;TF;61;
18:29:13.338 ;La;55.50;HC;76;TF;59;
18:29:13.416 ;La;60.30;HC;46;TF;58;
18:29:13.512 ;La;66.70;HC;51;TF;62;
18:29:13.603 ;La;67.70;HC;68;TF;62;
18:29:13.667 ;La;67.00;HC;68;TF;62;
18:29:13.774 ;La;66.30;HC;65;TF;62;
18:29:13.841 ;La;67.10;HC;72;TF;62;
18:29:13.919 ;La;66.50;HC;45;TF;62;
18:29:14.015 ;La;67.60;HC;73;TF;62;
18:29:14.090 ;La;67.30;HC;66;TF;62;
18:29:14.171 ;La;67.70;HC;69;TF;65;
18:29:14.255 ;La;67.40;HC;72;TF;66;
18:29:25.289 ;La;76.30;HC;68;TF;71;
18:29:25.374 ;La;76.30;HC;68;TF;71;
18:29:25.471 ;La;76.40;HC;68;TF;71;
18:29:25.553 ;La;76.30;HC;67;TF;71;
18:29:25.626 ;La;76.40;HC;70;TF;71;
18:29:25.723 ;La;76.30;HC;68;TF;71;
18:29:25.799 ;La;76.30;HC;67;TF;71;
18:29:25.876 ;La;76.80;HC;70;TF;71;
18:29:25.982 ;La;76.30;HC;67;TF;71;
18:29:26.052 ;La;76.10;HC;69;TF;71;
18:29:26.130 ;La;76.80;HC;67;TF;71;
18:29:26.206 ;La;76.60;HC;63;TF;71;
18:29:26.311 ;La;76.00;HC;79;TF;71;
18:29:26.380 ;La;75.10;HC;70;TF;71;
18:29:26.473 ;La;74.20;HC;70;TF;70;
18:29:26.555 ;La;73.40;HC;68;TF;70;
18:29:26.639 ;La;72.10;HC;74;TF;68;
18:29:26.710 ;La;71.60;HC;70;TF;68;
18:29:26.806 ;La;71.70;HC;74;TF;65;
18:29:26.890 ;La;73.60;HC;72;TF;64;
18:29:26.967 ;La;74.50;HC;68;TF;64;
18:29:27.059 ;La;71.00;HC;60;TF;64;
18:29:27.133 ;La;66.10;HC;75;TF;64;
18:29:27.214 ;La;63.00;HC;63;TF;64;
18:29:27.310 ;La;63.80;HC;64;TF;64;
18:29:27.399 ;La;66.50;HC;73;TF;64;
18:29:27.486 ;La;68.70;HC;66;TF;64;
18:29:27.563 ;La;67.50;HC;61;TF;64;
18:29:27.640 ;La;62.50;HC;73;TF;64;
18:29:27.729 ;La;56.70;HC;63;TF;64;
18:29:27.814 ;La;57.10;HC;76;TF;54;
18:29:27.891 ;La;55.90;HC;66;TF;54;
18:29:27.995 ;La;59.50;HC;66;TF;54;
18:29:28.067 ;La;57.30;HC;72;TF;54;
18:29:28.183 ;La;28.30;HC;86;TF;54;
18:29:28.241 ;La;59.30;HC;69;TF;54;
18:29:28.329 ;La;60.50;HC;61;TF;46;
18:29:28.395 ;La;56.60;HC;68;TF;46;
18:29:28.492 ;La;58.40;HC;67;TF;46;
18:29:28.570 ;La;55.00;HC;57;TF;46;
18:29:28.654 ;La;55.30;HC;67;TF;46;
18:29:28.725 ;La;57.40;HC;64;TF;46;
18:29:28.812 ;La;58.70;HC;61;TF;46;
18:29:28.899 ;La;55.60;HC;56;TF;46;
18:29:28.998 ;La;52.30;HC;58;TF;53;
18:29:29.072 ;La;59.00;HC;62;TF;53;
18:29:29.152 ;La;64.70;HC;63;TF;53;
18:29:29.248 ;La;67.80;HC;72;TF;53;
18:29:29.334 ;La;60.30;HC;69;TF;53;
18:29:29.403 ;La;50.50;HC;72;TF;53;
18:29:29.494 ;La;29.80;HC;69;TF;53;
18:29:29.577 ;La;35.80;HC;58;TF;53;
18:29:29.653 ;La;56.30;HC;75;TF;53;
18:29:29.765 ;La;62.50;HC;72;TF;53;
18:29:29.820 ;La;71.70;HC;66;TF;53;
18:29:29.906 ;La;72.30;HC;60;TF;67;
18:29:30.005 ;La;70.60;HC;67;TF;67;
18:29:30.083 ;La;65.30;HC;70;TF;67;
18:29:30.159 ;La;59.90;HC;69;TF;67;
18:29:30.239 ;La;53.90;HC;73;TF;67;
18:29:30.335 ;La;58.90;HC;42;TF;67;
18:29:30.411 ;La;64.60;HC;47;TF;67;
18:29:30.507 ;La;67.70;HC;67;TF;67;
18:29:30.612 ;La;67.30;HC;67;TF;67;
18:29:30.668 ;La;66.80;HC;61;TF;67;
18:29:30.746 ;La;67.90;HC;71;TF;67;
18:29:30.831 ;La;68.60;HC;67;TF;66;
18:29:30.939 ;La;67.80;HC;65;TF;64;
18:29:31.012 ;La;68.30;HC;76;TF;64;
18:29:31.092 ;La;68.50;HC;64;TF;64;
18:29:31.166 ;La;68.50;HC;64;TF;65;
18:41:55.780 ;La;77.20;HC;72;TF;76;
18:41:55.879 ;La;77.00;HC;63;TF;76;
18:41:55.957 ;La;76.70;HC;64;TF;76;
18:41:56.033 ;La;76.80;HC;58;TF;78;
18:41:56.129 ;La;76.80;HC;58;TF;78;
18:41:56.206 ;La;77.10;HC;57;TF;78;
18:41:56.304 ;La;77.00;HC;59;TF;78;
18:41:56.381 ;La;76.90;HC;62;TF;76;
18:41:56.478 ;La;76.80;HC;60;TF;76;
18:41:56.555 ;La;76.60;HC;73;TF;76;
18:41:56.653 ;La;76.80;HC;64;TF;76;
18:41:56.730 ;La;77.10;HC;59;TF;76;
18:41:56.826 ;La;77.00;HC;55;TF;76;
18:41:56.904 ;La;77.00;HC;61;TF;76;
18:41:57.001 ;La;77.40;HC;67;TF;76;
18:41:57.078 ;La;77.30;HC;64;TF;76;
18:41:57.156 ;La;77.00;HC;61;TF;76;
18:41:57.252 ;La;75.90;HC;73;TF;76;
18:41:57.331 ;La;75.10;HC;62;TF;75;
18:41:57.433 ;La;74.20;HC;55;TF;75;
18:41:57.505 ;La;74.30;HC;66;TF;75;
18:41:57.598 ;La;73.40;HC;59;TF;75;
18:41:57.680 ;La;73.10;HC;59;TF;75;
18:41:57.760 ;La;72.80;HC;63;TF;75;
18:41:57.853 ;La;72.40;HC;56;TF;75;
18:41:57.952 ;La;72.60;HC;60;TF;75;
18:41:58.038 ;La;73.20;HC;63;TF;75;
18:41:58.106 ;La;72.80;HC;72;TF;75;
18:41:58.201 ;La;73.20;HC;77;TF;75;
18:41:58.281 ;La;73.40;HC;74;TF;75;
18:41:58.367 ;La;74.80;HC;66;TF;75;
18:41:58.454 ;La;75.50;HC;73;TF;75;
18:41:58.530 ;La;76.60;HC;76;TF;68;
18:41:58.611 ;La;76.70;HC;63;TF;68;
18:41:58.690 ;La;75.90;HC;82;TF;68;
18:41:58.798 ;La;74.90;HC;53;TF;68;
18:41:58.861 ;La;74.60;HC;63;TF;68;
18:41:58.960 ;La;73.90;HC;76;TF;74;
18:41:59.036 ;La;72.80;HC;55;TF;74;
18:41:59.116 ;La;72.30;HC;66;TF;74;
18:41:59.218 ;La;71.50;HC;75;TF;75;
18:41:59.288 ;La;71.20;HC;72;TF;75;
18:41:59.365 ;La;71.10;HC;75;TF;75;
18:41:59.463 ;La;70.80;HC;71;TF;74;
18:41:59.543 ;La;70.40;HC;68;TF;74;
18:41:59.618 ;La;70.00;HC;70;TF;74;
18:41:59.708 ;La;68.90;HC;51;TF;74;
18:41:59.794 ;La;68.40;HC;62;TF;74;
18:41:59.873 ;La;67.90;HC;71;TF;74;
18:41:59.979 ;La;67.50;HC;70;TF;74;
18:42:00.037 ;La;66.80;HC;66;TF;73;
18:42:00.121 ;La;66.90;HC;73;TF;71;
18:42:00.200 ;La;66.40;HC;68;TF;71;
18:42:00.307 ;La;66.10;HC;77;TF;71;
18:42:00.373 ;La;66.00;HC;72;TF;71;
18:42:00.471 ;La;65.70;HC;66;TF;71;
18:42:00.547 ;La;66.00;HC;59;TF;71;
18:42:00.626 ;La;66.60;HC;61;TF;65;
18:42:00.702 ;La;67.70;HC;67;TF;65;
18:42:00.798 ;La;68.70;HC;67;TF;65;
18:42:00.876 ;La;68.50;HC;75;TF;65;
18:42:00.974 ;La;67.60;HC;61;TF;65;
18:42:01.057 ;La;66.20;HC;66;TF;60;
18:42:01.129 ;La;66.40;HC;76;TF;60;
18:42:01.207 ;La;65.80;HC;63;TF;60;
18:42:01.302 ;La;65.00;HC;60;TF;60;
18:42:01.386 ;La;63.90;HC;72;TF;60;
18:42:01.458 ;La;61.40;HC;66;TF;60;
18:42:01.544 ;La;58.70;HC;70;TF;60;
18:42:01.633 ;La;57.10;HC;71;TF;60;
18:42:01.711 ;La;57.10;HC;70;TF;60;
18:42:01.820 ;La;57.60;HC;64;TF;60;
18:42:01.884 ;La;57.90;HC;57;TF;60;
18:42:01.962 ;La;57.70;HC;74;TF;58;
18:42:02.059 ;La;56.50;HC;67;TF;58;
18:42:02.137 ;La;56.60;HC;55;TF;58;
18:42:02.213 ;La;58.00;HC;63;TF;58;
18:42:02.297 ;La;59.40;HC;67;TF;58;
18:42:02.387 ;La;59.30;HC;62;TF;58;
18:42:02.465 ;La;59.40;HC;66;TF;58;
18:42:02.566 ;La;59.90;HC;67;TF;58;
18:42:02.640 ;La;61.00;HC;78;TF;58;
18:42:02.728 ;La;60.50;HC;85;TF;58;
18:42:02.814 ;La;59.80;HC;69;TF;58;
18:42:02.883 ;La;59.10;HC;68;TF;58;
18:42:02.968 ;La;59.50;HC;71;TF;56;
18:42:03.067 ;La;59.80;HC;57;TF;56;
18:42:03.158 ;La;59.90;HC;68;TF;56;
18:42:03.221 ;La;60.50;HC;64;TF;54;
18:42:03.312 ;La;60.30;HC;69;TF;44;
18:42:03.395 ;La;60.50;HC;76;TF;44;
18:42:03.478 ;La;60.60;HC;60;TF;50;
18:42:03.570 ;La;60.30;HC;64;TF;53;
18:42:03.640 ;La;59.90;HC;55;TF;53;
18:42:03.725 ;La;58.80;HC;73;TF;54;
18:42:03.821 ;La;57.10;HC;72;TF;52;
18:42:03.914 ;La;57.20;HC;60;TF;52;
18:42:03.976 ;La;56.70;HC;65;TF;52;
18:42:04.077 ;La;58.30;HC;67;TF;52;
18:42:04.151 ;La;57.10;HC;59;TF;52;
18:42:04.240 ;La;56.30;HC;63;TF;48;
18:42:04.340 ;La;56.10;HC;61;TF;50;
18:42:04.393 ;La;55.20;HC;65;TF;50;
18:42:04.480 ;La;55.00;HC;60;TF;50;
18:42:04.578 ;La;54.80;HC;67;TF;54;
18:42:04.656 ;La;55.30;HC;74;TF;54;
18:42:04.732 ;La;55.20;HC;66;TF;53;
18:42:04.833 ;La;55.60;HC;71;TF;53;
18:42:04.906 ;La;56.60;HC;81;TF;53;
18:42:04.989 ;La;57.20;HC;56;TF;53;
18:42:05.082 ;La;57.00;HC;68;TF;45;
18:42:05.155 ;La;56.70;HC;52;TF;45;
18:42:05.236 ;La;56.40;HC;65;TF;45;
18:42:05.332 ;La;56.00;HC;64;TF;45;
18:42:05.426 ;La;55.00;HC;61;TF;45;
18:42:05.488 ;La;54.90;HC;75;TF;45;
18:42:05.582 ;La;54.20;HC;61;TF;45;
18:42:05.664 ;La;53.70;HC;65;TF;45;
18:42:05.741 ;La;54.70;HC;62;TF;45;
18:42:05.843 ;La;56.60;HC;67;TF;45;
18:42:05.915 ;La;60.20;HC;54;TF;45;
18:42:05.997 ;La;59.40;HC;53;TF;45;
18:42:06.088 ;La;60.40;HC;55;TF;45;
18:42:06.170 ;La;62.60;HC;63;TF;45;
18:42:06.245 ;La;63.20;HC;66;TF;52;
18:42:06.341 ;La;63.80;HC;62;TF;52;
18:42:06.425 ;La;64.70;HC;73;TF;52;
18:42:06.497 ;La;65.60;HC;65;TF;52;
18:42:06.588 ;La;66.10;HC;63;TF;52;
18:42:06.672 ;La;62.90;HC;69;TF;56;
18:42:06.751 ;La;55.90;HC;60;TF;56;
18:42:06.857 ;La;58.00;HC;64;TF;56;
18:42:06.923 ;La;61.30;HC;71;TF;56;
18:42:07.000 ;La;51.30;HC;72;TF;55;
18:42:07.098 ;La;29.00;HC;75;TF;55;
18:42:07.185 ;La;35.30;HC;63;TF;55;
18:42:07.253 ;La;55.80;HC;65;TF;55;
18:42:07.372 ;La;60.60;HC;67;TF;58;
18:42:07.426 ;La;62.10;HC;69;TF;58;
18:42:07.510 ;La;53.50;HC;69;TF;58;
18:42:07.601 ;La;31.10;HC;73;TF;58;
18:42:07.676 ;La;27.70;HC;60;TF;58;
18:42:07.756 ;La;31.90;HC;70;TF;58;
18:42:07.839 ;La;61.40;HC;65;TF;58;
18:42:07.947 ;La;64.60;HC;66;TF;56;
18:42:08.008 ;La;68.10;HC;67;TF;56;
18:42:08.108 ;La;69.80;HC;60;TF;56;
18:42:08.184 ;La;71.20;HC;75;TF;56;
18:42:08.272 ;La;72.60;HC;68;TF;57;
18:42:08.358 ;La;72.60;HC;68;TF;57;
18:42:08.435 ;La;71.90;HC;70;TF;59;
18:42:08.535 ;La;71.30;HC;72;TF;59;
18:42:08.609 ;La;70.70;HC;72;TF;59;
18:42:08.687 ;La;70.40;HC;72;TF;59;
18:42:08.764 ;La;69.70;HC;77;TF;59;
18:42:08.860 ;La;68.70;HC;74;TF;59;
18:42:08.937 ;La;68.00;HC;55;TF;59;
18:42:09.013 ;La;67.30;HC;66;TF;59;
18:42:09.119 ;La;65.90;HC;75;TF;59;
18:42:09.189 ;La;64.80;HC;68;TF;59;
18:42:09.267 ;La;64.20;HC;70;TF;58;
18:42:09.364 ;La;64.20;HC;76;TF;58;
18:42:09.441 ;La;63.60;HC;57;TF;58;
18:42:09.520 ;La;62.70;HC;69;TF;58;
18:42:09.603 ;La;62.60;HC;64;TF;58;
18:42:09.694 ;La;62.60;HC;61;TF;58;
18:42:09.770 ;La;63.30;HC;69;TF;58;
18:42:09.883 ;La;63.30;HC;64;TF;58;
18:42:09.945 ;La;63.60;HC;64;TF;58;
18:42:10.022 ;La;63.70;HC;67;TF;61;
18:42:10.120 ;La;64.10;HC;68;TF;61;
18:42:10.207 ;La;64.20;HC;65;TF;61;
18:42:10.275 ;La;64.40;HC;74;TF;61;
18:42:10.374 ;La;64.60;HC;64;TF;62;
18:42:10.449 ;La;64.30;HC;65;TF;62;
18:42:10.532 ;La;64.50;HC;73;TF;62;
18:42:10.624 ;La;64.60;HC;67;TF;62;
18:42:10.690 ;La;64.80;HC;67;TF;61;
18:42:10.793 ;La;64.90;HC;65;TF;61;
18:42:10.877 ;La;64.70;HC;64;TF;61;
18:42:10.961 ;La;64.80;HC;58;TF;60;
18:42:11.032 ;La;64.80;HC;60;TF;60;
18:42:11.122 ;La;64.80;HC;71;TF;60;
18:42:11.208 ;La;64.90;HC;74;TF;60;
18:42:11.282 ;La;64.80;HC;72;TF;60;
18:42:11.361 ;La;65.20;HC;59;TF;60;
18:42:11.458 ;La;65.50;HC;63;TF;60;
18:42:11.541 ;La;65.70;HC;61;TF;59;
18:42:11.613 ;La;66.20;HC;66;TF;59;
18:42:11.709 ;La;66.20;HC;69;TF;59;
18:42:11.787 ;La;66.30;HC;69;TF;59;
18:42:11.884 ;La;66.50;HC;73;TF;59;
18:42:11.970 ;La;67.10;HC;59;TF;59;
18:42:12.039 ;La;67.40;HC;65;TF;61;
18:42:12.117 ;La;67.40;HC;75;TF;62;
18:42:12.213 ;La;67.50;HC;62;TF;62;
18:42:12.299 ;La;67.80;HC;68;TF;63;
18:42:12.387 ;La;67.60;HC;66;TF;63;
18:42:12.490 ;La;68.00;HC;74;TF;63;
18:42:12.573 ;La;68.10;HC;67;TF;63;
18:42:12.628 ;La;68.10;HC;58;TF;64;
18:42:12.732 ;La;68.50;HC;69;TF;64;
18:42:12.794 ;La;68.40;HC;70;TF;65;
18:42:12.885 ;La;68.60;HC;68;TF;65;
18:42:12.969 ;La;69.00;HC;73;TF;65;
18:42:13.051 ;La;68.90;HC;66;TF;65;
18:42:13.124 ;La;69.30;HC;70;TF;65;
18:42:13.221 ;La;69.20;HC;71;TF;65;
18:42:13.309 ;La;69.40;HC;68;TF;64;
18:42:13.396 ;La;69.60;HC;67;TF;64;
18:42:13.475 ;La;69.80;HC;65;TF;64;
18:42:13.551 ;La;69.90;HC;68;TF;63;
18:42:13.632 ;La;70.10;HC;59;TF;63;
18:42:13.738 ;La;70.10;HC;70;TF;618:42:38.326 ;La;76.00;HC;71;TF;74;
18:42:38.400 ;La;75.60;HC;78;TF;74;
18:42:38.488 ;La;75.90;HC;70;TF;74;
18:42:38.575 ;La;76.00;HC;79;TF;74;
18:42:38.656 ;La;76.00;HC;78;TF;74;
18:42:38.749 ;La;75.90;HC;80;TF;74;
18:42:38.823 ;La;75.70;HC;60;TF;74;
18:42:38.904 ;La;76.00;HC;62;TF;74;
18:42:39.002 ;La;75.50;HC;79;TF;74;
18:42:39.090 ;La;76.10;HC;79;TF;74;
18:42:39.156 ;La;76.10;HC;78;TF;74;
18:42:39.246 ;La;76.00;HC;73;TF;74;
18:42:39.330 ;La;75.90;HC;77;TF;74;
18:42:39.411 ;La;75.80;HC;78;TF;74;
18:42:39.522 ;La;76.00;HC;60;TF;74;
18:42:39.578 ;La;76.10;HC;72;TF;74;
18:42:39.660 ;La;76.30;HC;69;TF;74;
18:42:39.739 ;La;75.90;HC;74;TF;74;
18:42:39.834 ;La;76.60;HC;73;TF;74;
18:42:39.912 ;La;76.00;HC;74;TF;74;
18:42:40.026 ;La;76.20;HC;76;TF;74;
18:42:40.082 ;La;75.90;HC;60;TF;74;
18:42:40.164 ;La;76.20;HC;78;TF;74;
18:42:40.246 ;La;76.50;HC;77;TF;74;
18:42:40.337 ;La;75.90;HC;73;TF;74;
18:42:40.415 ;La;76.20;HC;75;TF;74;
18:42:40.513 ;La;75.80;HC;80;TF;74;
18:42:40.590 ;La;74.80;HC;60;TF;72;
18:42:40.673 ;La;73.70;HC;77;TF;72;
18:42:40.764 ;La;74.30;HC;77;TF;72;
18:42:40.837 ;La;74.80;HC;70;TF;65;
18:42:40.919 ;La;74.80;HC;64;TF;65;
18:42:41.017 ;La;75.20;HC;74;TF;65;
18:42:41.104 ;La;73.10;HC;62;TF;65;
18:42:41.171 ;La;71.20;HC;69;TF;65;
18:42:41.273 ;La;69.10;HC;75;TF;65;
18:42:41.345 ;La;64.90;HC;59;TF;65;
18:42:41.434 ;La;64.20;HC;69;TF;65;
18:42:41.500 ;La;64.50;HC;62;TF;65;
18:42:41.594 ;La;66.00;HC;80;TF;65;
18:42:41.675 ;La;67.90;HC;54;TF;65;
18:42:41.758 ;La;68.40;HC;59;TF;61;
18:42:41.862 ;La;64.90;HC;64;TF;61;
18:42:41.942 ;La;60.70;HC;60;TF;59;
18:42:42.004 ;La;56.90;HC;64;TF;59;
18:42:42.101 ;La;55.50;HC;78;TF;50;
18:42:42.182 ;La;58.40;HC;74;TF;50;
18:42:42.257 ;La;57.00;HC;67;TF;50;
18:42:42.340 ;La;55.80;HC;73;TF;50;
18:42:42.430 ;La;56.90;HC;66;TF;50;
18:42:42.508 ;La;56.80;HC;65;TF;56;
18:42:42.613 ;La;58.70;HC;69;TF;56;
18:42:42.683 ;La;59.20;HC;69;TF;51;
18:42:42.776 ;La;58.50;HC;54;TF;51;
18:42:42.858 ;La;56.90;HC;67;TF;51;
18:42:42.934 ;La;56.90;HC;69;TF;51;
18:42:43.013 ;La;54.20;HC;56;TF;51;
18:42:43.109 ;La;55.40;HC;74;TF;51;
18:42:43.223 ;La;55.90;HC;68;TF;46;
18:42:43.266 ;La;55.30;HC;68;TF;46;
18:42:43.360 ;La;56.00;HC;55;TF;46;
18:42:43.441 ;La;56.50;HC;48;TF;46;
18:42:43.525 ;La;60.50;HC;67;TF;46;
18:42:43.614 ;La;62.40;HC;56;TF;46;
18:42:43.694 ;La;61.70;HC;74;TF;46;
18:42:43.769 ;La;62.50;HC;56;TF;46;
18:42:43.861 ;La;62.40;HC;68;TF;46;
18:42:43.944 ;La;63.60;HC;65;TF;46;
18:42:44.022 ;La;64.20;HC;58;TF;59;
18:42:44.117 ;La;53.20;HC;70;TF;53;
18:42:44.195 ;La;60.10;HC;62;TF;53;
18:42:44.280 ;La;30.60;HC;59;TF;53;
18:42:44.384 ;La;53.20;HC;61;TF;53;
18:42:44.448 ;La;31.90;HC;69;TF;57;
18:42:44.542 ;La;60.30;HC;62;TF;57;
18:42:44.624 ;La;61.80;HC;68;TF;57;
18:42:44.705 ;La;69.80;HC;62;TF;57;
18:42:44.779 ;La;68.40;HC;68;TF;57;
18:42:44.869 ;La;68.10;HC;72;TF;57;
18:42:44.954 ;La;70.00;HC;68;TF;57;
18:42:45.036 ;La;67.70;HC;75;TF;67;
18:42:45.136 ;La;64.60;HC;70;TF;67;
18:42:45.206 ;La;62.20;HC;68;TF;61;
18:42:45.283 ;La;62.80;HC;64;TF;61;
18:42:45.380 ;La;62.80;HC;68;TF;57;
18:42:45.467 ;La;63.80;HC;61;TF;57;
18:42:45.535 ;La;64.50;HC;61;TF;57;
18:42:45.627 ;La;65.10;HC;67;TF;57;
18:42:45.710 ;La;64.60;HC;70;TF;57;
18:42:45.787 ;La;65.50;HC;70;TF;61;
18:42:45.865 ;La;65.90;HC;67;TF;61;
18:42:45.956 ;La;66.70;HC;65;TF;61;
18:42:46.039 ;La;67.80;HC;66;TF;61;
18:42:46.116 ;La;67.80;HC;65;TF;61;
18:42:46.221 ;La;67.00;HC;67;TF;61;
18:42:46.290 ;La;67.50;HC;73;TF;64;
18:42:46.384 ;La;67.20;HC;73;TF;64;
18:42:46.466 ;La;66.80;HC;69;TF;64;
18:42:46.548 ;La;67.20;HC;69;TF;64;
18:42:46.620 ;La;67.20;HC;60;TF;64;
18:42:46.707 ;La;67.40;HC;64;TF;64;
18:42:46.796 ;La;67.00;HC;64;TF;64;
18:42:46.892 ;La;66.90;HC;72;TF;618:43:18.803 TF ok.
18:43:18.804 MPU ok.
18:43:18.820 VL ok.
18:43:19.211 ;La;77.00;HC;64;TF;0;
18:43:19.248 ;La;77.00;HC;59;TF;0;
18:43:19.300 ;La;77.20;HC;60;TF;0;
18:43:19.381 ;La;77.20;HC;63;TF;76;
18:43:19.480 ;La;77.00;HC;63;TF;76;
18:43:19.568 ;La;76.70;HC;69;TF;76;
18:43:19.654 ;La;76.90;HC;61;TF;76;
18:43:19.729 ;La;76.90;HC;59;TF;76;
18:43:19.808 ;La;77.10;HC;57;TF;76;
18:43:19.895 ;La;77.20;HC;79;TF;76;
18:43:19.983 ;La;77.20;HC;64;TF;76;
18:43:20.079 ;La;77.00;HC;67;TF;76;
18:43:20.165 ;La;77.00;HC;66;TF;75;
18:43:20.254 ;La;77.00;HC;61;TF;75;
18:43:20.330 ;La;76.80;HC;60;TF;75;
18:43:20.429 ;La;76.70;HC;68;TF;75;
18:43:20.506 ;La;77.00;HC;60;TF;75;
18:43:20.600 ;La;76.90;HC;64;TF;75;
18:43:20.681 ;La;77.00;HC;63;TF;75;
18:43:20.778 ;La;76.90;HC;66;TF;75;
18:43:20.866 ;La;77.20;HC;68;TF;75;
18:43:20.933 ;La;76.90;HC;61;TF;75;
18:43:21.022 ;La;77.30;HC;72;TF;76;
18:43:21.133 ;La;77.20;HC;59;TF;76;
18:43:21.204 ;La;77.00;HC;61;TF;76;
18:43:21.294 ;La;76.80;HC;53;TF;76;
