18:26:35.257 ;La;72.30;HC;56;TF;70;
18:26:35.364 ;La;72.80;HC;86;TF;134;
18:26:35.428 ;La;72.20;HC;57;TF;134;
18:26:35.528 ;La;72.30;HC;58;TF;134;
18:26:35.604 ;La;72.50;HC;67;TF;70;
18:26:35.689 ;La;72.80;HC;86;TF;70;
18:26:35.757 ;La;72.40;HC;56;TF;70;
18:26:35.845 ;La;72.40;HC;56;TF;70;
18:26:35.931 ;La;72.60;HC;81;TF;70;
18:26:36.009 ;La;72.40;HC;56;TF;70;
18:26:36.112 ;La;72.60;HC;56;TF;70;
18:26:36.185 ;La;72.60;HC;63;TF;71;
18:26:36.269 ;La;72.30;HC;54;TF;71;
18:26:36.358 ;La;72.50;HC;76;TF;71;
18:26:36.437 ;La;72.40;HC;78;TF;71;
18:26:36.512 ;La;72.40;HC;57;TF;71;
18:26:36.600 ;La;72.60;HC;79;TF;71;
18:26:36.688 ;La;72.60;HC;60;TF;71;
18:26:36.767 ;La;72.50;HC;67;TF;71;
18:26:36.850 ;La;72.60;HC;58;TF;71;
18:26:36.947 ;La;72.50;HC;75;TF;71;
18:26:37.040 ;La;72.50;HC;60;TF;71;
18:26:37.102 ;La;72.30;HC;58;TF;71;
18:26:37.202 ;La;72.50;HC;58;TF;71;
18:26:37.277 ;La;72.40;HC;58;TF;71;
18:26:37.365 ;La;72.60;HC;71;TF;71;
18:26:37.451 ;La;72.20;HC;77;TF;71;
18:26:37.530 ;La;72.90;HC;76;TF;71;
18:26:37.606 ;La;72.20;HC;59;TF;71;
18:26:37.689 ;La;72.40;HC;75;TF;71;
18:26:37.782 ;La;72.40;HC;63;TF;71;
18:26:37.859 ;La;72.70;HC;67;TF;71;
18:26:37.957 ;La;72.00;HC;65;TF;70;
18:26:38.033 ;La;72.50;HC;57;TF;70;
18:26:38.108 ;La;72.70;HC;56;TF;70;
18:26:38.211 ;La;72.20;HC;66;TF;70;
18:26:38.285 ;La;72.70;HC;58;TF;71;
18:26:38.362 ;La;72.80;HC;84;TF;71;
18:26:38.458 ;La;72.10;HC;57;TF;71;
18:26:38.540 ;La;72.20;HC;56;TF;71;
18:26:38.614 ;La;72.60;HC;74;TF;71;
18:26:38.692 ;La;72.70;HC;56;TF;71;
18:26:38.795 ;La;72.80;HC;85;TF;71;
18:26:38.866 ;La;72.60;HC;56;TF;71;
18:26:38.950 ;La;72.60;HC;83;TF;71;
18:26:39.040 ;La;72.60;HC;72;TF;71;
18:26:39.115 ;La;72.40;HC;79;TF;71;
18:26:39.204 ;La;72.80;HC;66;TF;71;
18:26:39.293 ;La;72.60;HC;69;TF;71;
18:26:39.378 ;La;72.40;HC;56;TF;71;
18:26:39.448 ;La;72.60;HC;59;TF;71;
18:26:39.540 ;La;72.60;HC;75;TF;71;
18:26:39.621 ;La;72.60;HC;76;TF;71;
18:26:39.705 ;La;72.90;HC;66;TF;71;
18:26:39.796 ;La;72.60;HC;59;TF;71;
18:26:39.873 ;La;72.80;HC;76;TF;71;
18:26:39.951 ;La;72.50;HC;66;TF;71;
18:26:40.048 ;La;72.50;HC;64;TF;71;
18:26:40.126 ;La;72.50;HC;61;TF;71;
18:26:40.203 ;La;72.80;HC;77;TF;71;
18:26:40.294 ;La;72.20;HC;68;TF;71;
18:26:40.378 ;La;72.80;HC;66;TF;71;
18:26:40.454 ;La;72.30;HC;80;TF;71;
18:26:40.558 ;La;72.30;HC;62;TF;71;
18:26:40.629 ;La;72.80;HC;66;TF;71;
18:26:40.720 ;La;72.80;HC;59;TF;71;
18:26:40.805 ;La;72.70;HC;61;TF;71;
18:26:40.882 ;La;72.30;HC;58;TF;71;
18:26:40.959 ;La;72.30;HC;56;TF;71;
18:26:41.042 ;La;72.50;HC;64;TF;71;
18:26:41.132 ;La;72.40;HC;82;TF;71;
18:26:41.210 ;La;72.70;HC;74;TF;71;
18:26:41.306 ;La;72.80;HC;58;TF;71;
18:26:41.386 ;La;72.60;HC;53;TF;71;
18:26:41.462 ;La;72.50;HC;56;TF;71;
18:26:41.559 ;La;72.70;HC;62;TF;71;
18:26:41.636 ;La;72.40;HC;68;TF;71;
18:26:41.715 ;La;72.50;HC;64;TF;71;
18:26:41.796 ;La;72.30;HC;61;TF;71;
18:26:41.889 ;La;72.40;HC;66;TF;71;
18:26:41.965 ;La;72.60;HC;68;TF;71;
18:26:42.071 ;La;72.80;HC;57;TF;71;
18:26:42.141 ;La;72.70;HC;70;TF;71;
18:26:42.219 ;La;72.30;HC;68;TF;71;
18:26:42.315 ;La;72.50;HC;66;TF;71;
18:26:42.407 ;La;72.60;HC;62;TF;71;
18:26:42.470 ;La;72.30;HC;74;TF;71;
18:26:42.575 ;La;72.70;HC;77;TF;71;
18:26:42.645 ;La;72.70;HC;78;TF;71;
18:26:42.733 ;La;72.50;HC;58;TF;71;
18:26:42.819 ;La;72.40;HC;73;TF;71;
18:26:42.891 ;La;72.50;HC;61;TF;71;
18:26:42.974 ;La;72.50;HC;79;TF;71;
18:26:43.060 ;La;72.20;HC;70;TF;71;
18:26:43.158 ;La;72.60;HC;68;TF;71;
18:26:43.226 ;La;72.70;HC;57;TF;71;
18:26:43.322 ;La;72.50;HC;61;TF;71;
18:26:43.400 ;La;72.30;HC;62;TF;71;
18:26:43.482 ;La;72.60;HC;69;TF;71;
18:26:43.587 ;La;72.70;HC;68;TF;71;
18:26:43.642 ;La;72.60;HC;74;TF;71;
18:26:43.730 ;La;72.70;HC;62;TF;71;
18:26:43.826 ;La;72.50;HC;75;TF;71;
18:26:43.913 ;La;73.00;HC;76;TF;71;
18:26:43.981 ;La;73.00;HC;60;TF;71;
18:26:44.064 ;La;72.60;HC;70;TF;71;
18:26:44.165 ;La;72.30;HC;69;TF;71;
18:26:44.234 ;La;72.40;HC;72;TF;71;
18:26:44.324 ;La;72.50;HC;85;TF;71;
18:26:44.408 ;La;72.50;HC;73;TF;71;
18:26:44.490 ;La;72.60;HC;70;TF;71;
18:26:44.583 ;La;72.60;HC;84;TF;71;
18:26:44.653 ;La;72.20;HC;71;TF;71;
18:26:44.738 ;La;72.10;HC;68;TF;71;
18:26:44.816 ;La;72.10;HC;67;TF;72;
18:26:44.915 ;La;72.30;HC;73;TF;72;
18:26:44.989 ;La;72.10;HC;71;TF;72;
18:26:45.071 ;La;72.40;HC;74;TF;72;
18:26:45.175 ;La;72.10;HC;65;TF;72;
18:26:45.242 ;La;72.70;HC;75;TF;72;
18:26:45.319 ;La;72.50;HC;86;TF;71;
18:26:45.417 ;La;72.40;HC;70;TF;71;
18:26:45.501 ;La;72.40;HC;73;TF;71;
18:26:45.571 ;La;72.70;HC;77;TF;71;
18:26:45.653 ;La;72.50;HC;70;TF;71;
18:26:45.760 ;La;72.50;HC;77;TF;71;
18:26:45.825 ;La;72.70;HC;78;TF;72;
18:26:45.917 ;La;72.40;HC;71;TF;72;
18:26:45.998 ;La;72.50;HC;74;TF;72;
18:26:46.075 ;La;72.60;HC;65;TF;72;
18:26:46.180 ;La;72.30;HC;71;TF;72;
18:26:46.250 ;La;72.40;HC;71;TF;72;
18:26:46.340 ;La;72.30;HC;72;TF;72;
18:26:46.424 ;La;72.40;HC;78;TF;72;
18:26:46.507 ;La;71.90;HC;67;TF;72;
18:26:46.579 ;La;72.30;HC;68;TF;72;
18:26:46.674 ;La;72.00;HC;68;TF;72;
18:26:46.754 ;La;72.30;HC;69;TF;72;
18:26:46.830 ;La;72.50;HC;79;TF;72;
18:26:46.931 ;La;72.10;HC;69;TF;72;
18:26:47.005 ;La;72.30;HC;79;TF;72;
18:26:47.083 ;La;72.10;HC;68;TF;72;
18:26:47.181 ;La;72.20;HC;56;TF;72;
18:26:47.261 ;La;72.10;HC;68;TF;72;
18:26:47.335 ;La;72.20;HC;68;TF;72;
18:26:47.420 ;La;72.40;HC;66;TF;72;
18:26:47.509 ;La;72.10;HC;66;TF;72;
18:26:47.587 ;La;72.30;HC;69;TF;72;
18:26:47.684 ;La;72.10;HC;68;TF;72;
18:26:47.761 ;La;72.30;HC;68;TF;72;
18:26:47.839 ;La;72.40;HC;68;TF;72;
18:26:47.940 ;La;72.20;HC;81;TF;72;
